shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at
9000001801,1000001801,Correo Argentino,TRK-KXZ4QC6KM6,SHIPPED,2024-09-12 01:30:58,2024-09-17 01:30:58
9000001802,1000001802,Correo Argentino,TRK-NPPBQEW25E,SHIPPED,2024-02-05 04:22:06,2024-02-08 04:22:06
9000001803,1000001803,PICKUP,,CANCELLED,,
9000001804,1000001804,Correo Argentino,TRK-ZA523CC42N,DELIVERED,2024-09-19 05:50:20,2024-09-24 05:50:20
9000001805,1000001805,Correo Argentino,TRK-IKB3LVL9OY,DELIVERED,2025-08-29 13:02:46,2025-09-02 13:02:46
9000001806,1000001806,Correo Argentino,TRK-WNGCL66T7R,DELIVERED,2024-10-14 10:39:49,2024-10-16 10:39:49
9000001807,1000001807,Correo Argentino,TRK-4MW66SO2SU,DELIVERED,2024-09-26 07:40:28,2024-09-28 07:40:28
9000001808,1000001808,Correo Argentino,,CANCELLED,,
9000001809,1000001809,Correo Argentino,TRK-7VOFHJ9D94,DELIVERED,2024-03-13 18:48:41,2024-03-15 18:48:41
9000001810,1000001810,Correo Argentino,TRK-ICHO8HMR1R,DELIVERED,2024-09-14 16:02:59,2024-09-20 16:02:59
9000001811,1000001811,Correo Argentino,TRK-D41CZJE2ST,DELIVERED,2025-08-06 15:31:04,2025-08-11 15:31:04
9000001812,1000001812,PICKUP,,READY,2024-07-23 22:04:58,2024-07-24 22:04:58
9000001813,1000001813,PICKUP,,SHIPPED,2025-03-29 20:04:37,2025-03-30 20:04:37
9000001814,1000001814,PICKUP,,DELIVERED,2024-11-20 06:30:59,2024-11-21 06:30:59
9000001815,1000001815,PICKUP,,DELIVERED,2024-12-03 02:25:01,2024-12-04 02:25:01
9000001816,1000001816,PICKUP,,CANCELLED,,
9000001817,1000001817,Correo Argentino,,CANCELLED,,
9000001818,1000001818,PICKUP,,DELIVERED,2025-01-07 17:31:44,2025-01-08 17:31:44
9000001819,1000001819,Correo Argentino,TRK-4BEYAM460Q,DELIVERED,2024-06-03 08:38:24,2024-06-06 08:38:24
9000001820,1000001820,PICKUP,,READY,2025-08-18 09:18:15,2025-08-19 09:18:15
9000001821,1000001821,Correo Argentino,TRK-SPO3A4L169,DELIVERED,2024-09-29 14:54:06,2024-10-03 14:54:06
9000001822,1000001822,PICKUP,,SHIPPED,2025-05-22 06:32:56,2025-05-23 06:32:56
9000001823,1000001823,PICKUP,,DELIVERED,2024-07-24 10:08:06,2024-07-25 10:08:06
9000001824,1000001824,PICKUP,,CANCELLED,,
9000001825,1000001825,PICKUP,,DELIVERED,2024-05-07 15:20:32,2024-05-08 15:20:32
9000001826,1000001826,PICKUP,,DELIVERED,2024-07-27 16:17:23,2024-07-28 16:17:23
9000001827,1000001827,PICKUP,,DELIVERED,2024-01-10 19:22:17,2024-01-11 19:22:17
9000001828,1000001828,Correo Argentino,TRK-40WSP0AJ77,DELIVERED,2024-10-17 17:17:54,2024-10-21 17:17:54
9000001829,1000001829,Correo Argentino,TRK-LUC60C1WSM,DELIVERED,2025-03-09 04:33:27,2025-03-16 04:33:27
9000001830,1000001830,Correo Argentino,TRK-1IVWBW5RZZ,DELIVERED,2024-11-23 00:45:11,2024-11-28 00:45:11
9000001831,1000001831,PICKUP,,DELIVERED,2024-08-14 22:32:14,2024-08-15 22:32:14
9000001832,1000001832,PICKUP,,DELIVERED,2025-07-03 14:34:22,2025-07-04 14:34:22
9000001833,1000001833,Correo Argentino,TRK-QSLF4TXGO1,DELIVERED,2025-09-03 19:47:44,2025-09-08 19:47:44
9000001834,1000001834,Correo Argentino,TRK-W1XHVNWYC8,DELIVERED,2024-08-18 17:18:20,2024-08-21 17:18:20
9000001835,1000001835,PICKUP,,SHIPPED,2025-01-31 00:38:10,2025-02-01 00:38:10
9000001836,1000001836,PICKUP,,DELIVERED,2024-02-16 03:58:10,2024-02-17 03:58:10
9000001837,1000001837,Correo Argentino,TRK-U4JFKNR1H3,SHIPPED,2025-06-17 03:58:35,2025-06-21 03:58:35
9000001838,1000001838,Correo Argentino,TRK-9VIAEQA4Q4,DELIVERED,2024-07-31 17:24:03,2024-08-05 17:24:03
9000001839,1000001839,PICKUP,,DELIVERED,2024-01-19 03:49:33,2024-01-20 03:49:33
9000001840,1000001840,Correo Argentino,TRK-22O2K3UPEK,SHIPPED,2025-02-08 00:59:42,2025-02-12 00:59:42
9000001841,1000001841,Correo Argentino,TRK-JAEO2NEIWS,DELIVERED,2024-02-04 06:26:09,2024-02-07 06:26:09
9000001842,1000001842,Correo Argentino,,CANCELLED,,
9000001843,1000001843,PICKUP,,DELIVERED,2024-03-15 04:00:03,2024-03-16 04:00:03
9000001844,1000001844,Correo Argentino,TRK-WKZKA3E06V,DELIVERED,2024-06-12 02:46:06,2024-06-17 02:46:06
9000001845,1000001845,Correo Argentino,TRK-U4PXLIX5BL,SHIPPED,2025-01-14 21:57:14,2025-01-17 21:57:14
9000001846,1000001846,Correo Argentino,TRK-X85LNO2A17,DELIVERED,2025-03-22 03:35:20,2025-03-29 03:35:20
9000001847,1000001847,Correo Argentino,TRK-N40PZURKY9,DELIVERED,2025-06-11 07:22:39,2025-06-14 07:22:39
9000001848,1000001848,PICKUP,,DELIVERED,2025-02-02 04:52:05,2025-02-03 04:52:05
9000001849,1000001849,Correo Argentino,TRK-Y6KAZ7BXXQ,DELIVERED,2024-12-19 19:39:06,2024-12-22 19:39:06
9000001850,1000001850,Correo Argentino,,CANCELLED,,
9000001851,1000001851,PICKUP,,DELIVERED,2024-06-02 08:22:41,2024-06-03 08:22:41
9000001852,1000001852,PICKUP,,DELIVERED,2024-09-30 13:14:39,2024-10-01 13:14:39
9000001853,1000001853,PICKUP,,DELIVERED,2024-07-27 01:32:12,2024-07-28 01:32:12
9000001854,1000001854,Correo Argentino,TRK-5SNW6I51WG,DELIVERED,2025-03-11 21:00:56,2025-03-16 21:00:56
9000001855,1000001855,Correo Argentino,TRK-M7KW3SPKS3,DELIVERED,2025-06-05 03:41:15,2025-06-10 03:41:15
9000001856,1000001856,PICKUP,,DELIVERED,2024-07-27 23:50:48,2024-07-28 23:50:48
9000001857,1000001857,Correo Argentino,TRK-DJ7XHAZF3V,SHIPPED,2025-06-10 01:11:10,2025-06-13 01:11:10
9000001858,1000001858,Correo Argentino,TRK-6061ZV5E8T,DELIVERED,2024-10-09 18:59:31,2024-10-13 18:59:31
9000001859,1000001859,PICKUP,,DELIVERED,2024-09-23 06:49:20,2024-09-24 06:49:20
9000001860,1000001860,Correo Argentino,TRK-DFC8KBNKOJ,DELIVERED,2024-12-28 19:46:29,2024-12-31 19:46:29
9000001861,1000001861,PICKUP,,DELIVERED,2024-09-26 15:23:46,2024-09-27 15:23:46
9000001862,1000001862,Correo Argentino,TRK-2H2T610YX4,DELIVERED,2024-05-07 10:16:29,2024-05-11 10:16:29
9000001863,1000001863,Correo Argentino,TRK-0Y8ND2YLXD,DELIVERED,2025-03-15 18:35:03,2025-03-18 18:35:03
9000001864,1000001864,PICKUP,,DELIVERED,2024-12-06 01:30:18,2024-12-07 01:30:18
9000001865,1000001865,Correo Argentino,TRK-LJA6I2B3EM,SHIPPED,2025-02-05 06:22:39,2025-02-08 06:22:39
9000001866,1000001866,Correo Argentino,TRK-3S7KW56AWF,DELIVERED,2024-09-01 10:09:52,2024-09-03 10:09:52
9000001867,1000001867,PICKUP,,DELIVERED,2024-08-17 20:54:41,2024-08-18 20:54:41
9000001868,1000001868,PICKUP,,DELIVERED,2025-01-14 23:17:32,2025-01-15 23:17:32
9000001869,1000001869,Correo Argentino,TRK-OBT5AT9HNU,DELIVERED,2024-07-08 22:21:20,2024-07-10 22:21:20
9000001870,1000001870,Correo Argentino,,CANCELLED,,
9000001871,1000001871,Correo Argentino,TRK-JX64MEANOR,DELIVERED,2025-03-17 15:09:45,2025-03-19 15:09:45
9000001872,1000001872,PICKUP,,DELIVERED,2025-06-28 11:41:41,2025-06-29 11:41:41
9000001873,1000001873,Correo Argentino,TRK-9MG4UZPYJJ,DELIVERED,2024-08-07 21:17:35,2024-08-12 21:17:35
9000001874,1000001874,PICKUP,,DELIVERED,2025-04-09 13:10:29,2025-04-10 13:10:29
9000001875,1000001875,Correo Argentino,TRK-EYF5G52S8W,DELIVERED,2024-05-02 14:26:45,2024-05-06 14:26:45
9000001876,1000001876,PICKUP,,DELIVERED,2024-04-06 03:32:58,2024-04-07 03:32:58
9000001877,1000001877,PICKUP,,CANCELLED,,
9000001878,1000001878,Correo Argentino,TRK-BOCM6S07SQ,DELIVERED,2025-07-11 22:35:19,2025-07-14 22:35:19
9000001879,1000001879,PICKUP,,SHIPPED,2024-05-20 13:47:10,2024-05-21 13:47:10
9000001880,1000001880,Correo Argentino,TRK-4UBB4KQNK4,DELIVERED,2024-09-12 14:01:04,2024-09-16 14:01:04
9000001881,1000001881,Correo Argentino,TRK-4V4PSV8JS1,DELIVERED,2024-11-02 14:06:55,2024-11-06 14:06:55
9000001882,1000001882,Correo Argentino,TRK-C3GR87P04X,DELIVERED,2024-08-05 18:21:08,2024-08-07 18:21:08
9000001883,1000001883,PICKUP,,SHIPPED,2024-04-03 03:39:37,2024-04-04 03:39:37
9000001884,1000001884,PICKUP,,DELIVERED,2024-11-10 05:43:03,2024-11-11 05:43:03
9000001885,1000001885,PICKUP,,DELIVERED,2025-03-07 07:32:25,2025-03-08 07:32:25
9000001886,1000001886,Correo Argentino,TRK-U3U6VWHJF6,DELIVERED,2024-01-23 21:41:16,2024-01-30 21:41:16
9000001887,1000001887,PICKUP,,DELIVERED,2024-03-05 17:59:52,2024-03-06 17:59:52
9000001888,1000001888,Correo Argentino,TRK-NGL8TVFIO1,DELIVERED,2024-11-04 22:53:51,2024-11-08 22:53:51
9000001889,1000001889,Correo Argentino,,CANCELLED,,
9000001890,1000001890,Correo Argentino,,CANCELLED,,
9000001891,1000001891,Correo Argentino,TRK-OFAW4UD35E,SHIPPED,2024-12-27 09:40:22,2024-12-31 09:40:22
9000001892,1000001892,Correo Argentino,TRK-S05H12C3PJ,DELIVERED,2024-09-17 23:08:17,2024-09-19 23:08:17
9000001893,1000001893,Correo Argentino,TRK-OGLYUZHYAC,DELIVERED,2025-05-13 11:10:47,2025-05-15 11:10:47
9000001894,1000001894,Correo Argentino,TRK-0OG9CB81W4,SHIPPED,2025-02-03 09:50:42,2025-02-08 09:50:42
9000001895,1000001895,PICKUP,,DELIVERED,2024-12-18 20:40:10,2024-12-19 20:40:10
9000001896,1000001896,Correo Argentino,TRK-YC7KLY95YN,DELIVERED,2024-04-11 20:33:27,2024-04-14 20:33:27
9000001897,1000001897,Correo Argentino,TRK-G6I9DDG6HF,DELIVERED,2024-07-28 06:27:51,2024-08-01 06:27:51
9000001898,1000001898,PICKUP,,DELIVERED,2025-07-16 15:13:06,2025-07-17 15:13:06
9000001899,1000001899,Correo Argentino,TRK-XURETJ36HU,DELIVERED,2025-02-06 19:58:09,2025-02-09 19:58:09
9000001900,1000001900,PICKUP,,DELIVERED,2024-04-22 10:58:57,2024-04-23 10:58:57
9000001901,1000001901,Correo Argentino,TRK-9MFW5Q5KCD,DELIVERED,2024-09-15 22:26:40,2024-09-17 22:26:40
9000001902,1000001902,PICKUP,,DELIVERED,2025-06-12 06:52:08,2025-06-13 06:52:08
9000001903,1000001903,PICKUP,,READY,2024-05-30 12:55:45,2024-05-31 12:55:45
9000001904,1000001904,PICKUP,,DELIVERED,2025-08-06 10:12:40,2025-08-07 10:12:40
9000001905,1000001905,PICKUP,,DELIVERED,2024-07-28 01:04:12,2024-07-29 01:04:12
9000001906,1000001906,Correo Argentino,TRK-KXB80R59FP,DELIVERED,2025-09-16 19:51:26,2025-09-19 19:51:26
9000001907,1000001907,PICKUP,,SHIPPED,2024-01-15 07:18:01,2024-01-16 07:18:01
9000001908,1000001908,PICKUP,,DELIVERED,2025-06-09 20:11:39,2025-06-10 20:11:39
9000001909,1000001909,PICKUP,,DELIVERED,2025-09-08 03:02:13,2025-09-09 03:02:13
9000001910,1000001910,PICKUP,,DELIVERED,2025-06-16 18:53:16,2025-06-17 18:53:16
9000001911,1000001911,Correo Argentino,TRK-OMZBFO7N4N,DELIVERED,2025-02-17 09:19:09,2025-02-19 09:19:09
9000001912,1000001912,Correo Argentino,TRK-RPNQINJV7G,DELIVERED,2024-01-21 07:26:14,2024-01-26 07:26:14
9000001913,1000001913,Correo Argentino,TRK-M0H2HWSJ5S,DELIVERED,2025-09-22 07:24:06,2025-09-25 07:24:06
9000001914,1000001914,Correo Argentino,TRK-4R1YHBQZKC,DELIVERED,2024-12-02 03:31:37,2024-12-05 03:31:37
9000001915,1000001915,Correo Argentino,TRK-CDG2Y20T7E,DELIVERED,2025-05-08 10:50:33,2025-05-13 10:50:33
9000001916,1000001916,PICKUP,,DELIVERED,2024-07-05 05:59:53,2024-07-06 05:59:53
9000001917,1000001917,Correo Argentino,TRK-JVQ52IP1WW,DELIVERED,2025-06-02 11:47:55,2025-06-07 11:47:55
9000001918,1000001918,PICKUP,,CANCELLED,,
9000001919,1000001919,PICKUP,,DELIVERED,2024-05-18 08:52:11,2024-05-19 08:52:11
9000001920,1000001920,PICKUP,,CANCELLED,,
9000001921,1000001921,PICKUP,,DELIVERED,2024-11-11 21:08:52,2024-11-12 21:08:52
9000001922,1000001922,PICKUP,,DELIVERED,2024-04-01 04:52:18,2024-04-02 04:52:18
9000001923,1000001923,Correo Argentino,TRK-Z7UMENIA41,DELIVERED,2025-01-07 16:30:57,2025-01-12 16:30:57
9000001924,1000001924,PICKUP,,DELIVERED,2025-01-17 22:04:00,2025-01-18 22:04:00
9000001925,1000001925,Correo Argentino,TRK-IKUTCSF73F,DELIVERED,2024-11-29 23:41:38,2024-12-04 23:41:38
9000001926,1000001926,Correo Argentino,TRK-3AVPM17C18,DELIVERED,2024-02-12 00:20:03,2024-02-17 00:20:03
9000001927,1000001927,PICKUP,,DELIVERED,2025-03-13 07:39:02,2025-03-14 07:39:02
9000001928,1000001928,Correo Argentino,TRK-B4W2HFH1UK,DELIVERED,2025-03-11 11:04:15,2025-03-16 11:04:15
9000001929,1000001929,Correo Argentino,TRK-M6AGUS9VLM,DELIVERED,2025-05-30 17:46:36,2025-06-04 17:46:36
9000001930,1000001930,Correo Argentino,TRK-JZP22040TB,DELIVERED,2024-05-18 05:08:19,2024-05-21 05:08:19
9000001931,1000001931,PICKUP,,DELIVERED,2024-10-06 03:17:56,2024-10-07 03:17:56
9000001932,1000001932,PICKUP,,DELIVERED,2024-10-23 08:04:23,2024-10-24 08:04:23
9000001933,1000001933,PICKUP,,DELIVERED,2025-05-23 21:29:44,2025-05-24 21:29:44
9000001934,1000001934,PICKUP,,DELIVERED,2025-08-07 22:15:00,2025-08-08 22:15:00
9000001935,1000001935,Correo Argentino,TRK-6CLLWB06HS,DELIVERED,2025-08-10 00:17:49,2025-08-15 00:17:49
9000001936,1000001936,PICKUP,,DELIVERED,2024-09-28 00:03:28,2024-09-29 00:03:28
9000001937,1000001937,Correo Argentino,TRK-DW5POLSJVE,DELIVERED,2024-12-30 09:59:00,2025-01-03 09:59:00
9000001938,1000001938,Correo Argentino,TRK-PGY6CU6PD8,DELIVERED,2024-09-13 16:43:01,2024-09-18 16:43:01
9000001939,1000001939,PICKUP,,DELIVERED,2024-11-01 13:15:26,2024-11-02 13:15:26
9000001940,1000001940,Correo Argentino,TRK-T65SCUMD2O,DELIVERED,2025-01-30 20:38:17,2025-02-04 20:38:17
9000001941,1000001941,PICKUP,,DELIVERED,2025-04-17 08:56:03,2025-04-18 08:56:03
9000001942,1000001942,PICKUP,,DELIVERED,2024-06-25 17:44:38,2024-06-26 17:44:38
9000001943,1000001943,Correo Argentino,TRK-53RJYGUUYF,DELIVERED,2025-01-21 17:45:10,2025-01-26 17:45:10
9000001944,1000001944,PICKUP,,DELIVERED,2024-03-08 14:57:41,2024-03-09 14:57:41
9000001945,1000001945,PICKUP,,DELIVERED,2025-03-31 02:57:04,2025-04-01 02:57:04
9000001946,1000001946,Correo Argentino,TRK-N6BAUF7USH,DELIVERED,2025-04-07 02:37:46,2025-04-09 02:37:46
9000001947,1000001947,Correo Argentino,,CANCELLED,,
9000001948,1000001948,Correo Argentino,,CANCELLED,,
9000001949,1000001949,Correo Argentino,TRK-VT4BI8U0J0,DELIVERED,2025-08-12 21:56:44,2025-08-17 21:56:44
9000001950,1000001950,Correo Argentino,TRK-T49BX8UTT7,DELIVERED,2024-10-18 19:57:58,2024-10-20 19:57:58
9000001951,1000001951,Correo Argentino,TRK-7KTERFRQ0D,DELIVERED,2024-02-21 04:29:38,2024-02-25 04:29:38
9000001952,1000001952,Correo Argentino,TRK-VHSVYK4R57,DELIVERED,2024-09-04 00:14:51,2024-09-07 00:14:51
9000001953,1000001953,Correo Argentino,TRK-6LY1LG70CE,DELIVERED,2024-07-12 15:11:32,2024-07-14 15:11:32
9000001954,1000001954,PICKUP,,DELIVERED,2025-04-22 02:16:20,2025-04-23 02:16:20
9000001955,1000001955,PICKUP,,DELIVERED,2025-03-14 10:21:05,2025-03-15 10:21:05
9000001956,1000001956,PICKUP,,CANCELLED,,
9000001957,1000001957,Correo Argentino,TRK-ICDQ113F8G,SHIPPED,2024-08-01 08:28:06,2024-08-04 08:28:06
9000001958,1000001958,Correo Argentino,,CANCELLED,,
9000001959,1000001959,Correo Argentino,TRK-26KIKSOEHP,SHIPPED,2025-04-16 03:08:34,2025-04-20 03:08:34
9000001960,1000001960,PICKUP,,DELIVERED,2025-03-01 21:56:04,2025-03-02 21:56:04
9000001961,1000001961,Correo Argentino,TRK-VNVLMX0HGF,DELIVERED,2025-04-07 03:09:01,2025-04-09 03:09:01
9000001962,1000001962,PICKUP,,DELIVERED,2024-02-28 12:17:06,2024-02-29 12:17:06
9000001963,1000001963,Correo Argentino,TRK-JJO7NGM4DU,DELIVERED,2025-04-17 21:49:26,2025-04-21 21:49:26
9000001964,1000001964,Correo Argentino,TRK-THXZ3VKUMG,DELIVERED,2024-09-02 06:43:07,2024-09-07 06:43:07
9000001965,1000001965,Correo Argentino,TRK-45OHFSFYNC,DELIVERED,2024-10-30 22:02:50,2024-11-03 22:02:50
9000001966,1000001966,Correo Argentino,TRK-GZH9XB6E47,DELIVERED,2024-09-05 03:37:33,2024-09-09 03:37:33
9000001967,1000001967,Correo Argentino,TRK-PBGD7HU5PF,SHIPPED,2025-05-08 17:29:29,2025-05-11 17:29:29
9000001968,1000001968,Correo Argentino,TRK-96ZL3LLYW4,SHIPPED,2024-09-24 23:44:16,2024-09-26 23:44:16
9000001969,1000001969,Correo Argentino,TRK-2JTHN9F5AM,SHIPPED,2024-10-26 00:55:54,2024-10-29 00:55:54
9000001970,1000001970,PICKUP,,CANCELLED,,
9000001971,1000001971,PICKUP,,CANCELLED,,
9000001972,1000001972,PICKUP,,DELIVERED,2025-06-15 18:07:47,2025-06-16 18:07:47
9000001973,1000001973,Correo Argentino,TRK-K3L89VHZH7,SHIPPED,2024-05-21 11:42:28,2024-05-23 11:42:28
9000001974,1000001974,Correo Argentino,TRK-5J81GT2MVS,DELIVERED,2024-09-23 16:53:54,2024-09-25 16:53:54
9000001975,1000001975,Correo Argentino,TRK-SOPYPSZRSO,DELIVERED,2024-05-27 20:57:57,2024-06-01 20:57:57
9000001976,1000001976,Correo Argentino,TRK-OPZX6C7EWP,DELIVERED,2024-04-07 16:50:43,2024-04-12 16:50:43
9000001977,1000001977,PICKUP,,DELIVERED,2024-07-06 20:13:27,2024-07-07 20:13:27
9000001978,1000001978,PICKUP,,DELIVERED,2024-03-22 09:29:20,2024-03-23 09:29:20
9000001979,1000001979,PICKUP,,DELIVERED,2024-06-11 17:44:01,2024-06-12 17:44:01
9000001980,1000001980,Correo Argentino,TRK-AU67P574OC,DELIVERED,2024-07-02 10:57:31,2024-07-06 10:57:31
9000001981,1000001981,PICKUP,,DELIVERED,2025-07-27 21:03:23,2025-07-28 21:03:23
9000001982,1000001982,PICKUP,,SHIPPED,2025-08-08 18:08:01,2025-08-09 18:08:01
9000001983,1000001983,PICKUP,,DELIVERED,2024-03-31 15:25:23,2024-04-01 15:25:23
9000001984,1000001984,Correo Argentino,TRK-DZLLDNZEFS,DELIVERED,2025-03-05 08:58:21,2025-03-08 08:58:21
9000001985,1000001985,Correo Argentino,TRK-17BW2QJN2V,DELIVERED,2024-12-14 20:27:34,2024-12-16 20:27:34
9000001986,1000001986,PICKUP,,SHIPPED,2024-03-14 05:32:08,2024-03-15 05:32:08
9000001987,1000001987,Correo Argentino,TRK-TPWWQ6PA0B,DELIVERED,2024-05-06 19:09:38,2024-05-10 19:09:38
9000001988,1000001988,PICKUP,,SHIPPED,2024-11-15 00:19:27,2024-11-16 00:19:27
9000001989,1000001989,PICKUP,,SHIPPED,2025-07-31 01:51:10,2025-08-01 01:51:10
9000001990,1000001990,Correo Argentino,TRK-HTCRYF3DW7,DELIVERED,2025-01-04 03:11:31,2025-01-09 03:11:31
9000001991,1000001991,Correo Argentino,TRK-PASIUW2WXN,SHIPPED,2024-05-15 15:05:42,2024-05-19 15:05:42
9000001992,1000001992,Correo Argentino,TRK-JTJK0SIHZ2,SHIPPED,2025-06-28 03:26:43,2025-07-01 03:26:43
9000001993,1000001993,Correo Argentino,TRK-OCXA2W6BIR,DELIVERED,2024-12-29 02:07:38,2025-01-02 02:07:38
9000001994,1000001994,Correo Argentino,TRK-KZC99NSL74,DELIVERED,2024-03-28 21:54:40,2024-03-30 21:54:40
9000001995,1000001995,PICKUP,,DELIVERED,2025-09-30 08:35:41,2025-10-01 08:35:41
9000001996,1000001996,Correo Argentino,TRK-3ZA2078TXB,DELIVERED,2024-11-30 08:29:10,2024-12-02 08:29:10
9000001997,1000001997,Correo Argentino,TRK-5R0FV1LNY5,DELIVERED,2024-11-13 21:09:28,2024-11-16 21:09:28
9000001998,1000001998,Correo Argentino,TRK-SDWC4KQRWX,DELIVERED,2024-11-08 08:12:39,2024-11-12 08:12:39
9000001999,1000001999,PICKUP,,DELIVERED,2025-09-08 19:04:39,2025-09-09 19:04:39
9000002000,1000002000,Correo Argentino,TRK-CEUBMV1OIT,SHIPPED,2025-05-02 12:09:49,2025-05-06 12:09:49
9000002001,1000002001,PICKUP,,DELIVERED,2024-08-09 05:48:06,2024-08-10 05:48:06
9000002002,1000002002,Correo Argentino,TRK-KCCUM7I5O3,SHIPPED,2025-04-23 22:07:57,2025-04-26 22:07:57
9000002003,1000002003,Correo Argentino,TRK-FILK4OSQNL,DELIVERED,2025-07-05 21:33:17,2025-07-08 21:33:17
9000002004,1000002004,PICKUP,,DELIVERED,2024-06-03 07:03:48,2024-06-04 07:03:48
9000002005,1000002005,PICKUP,,DELIVERED,2025-07-23 07:40:36,2025-07-24 07:40:36
9000002006,1000002006,PICKUP,,SHIPPED,2024-11-01 01:00:12,2024-11-02 01:00:12
9000002007,1000002007,Correo Argentino,TRK-J6M8ISBVCC,DELIVERED,2024-09-21 20:08:32,2024-09-25 20:08:32
9000002008,1000002008,Correo Argentino,TRK-0J2GVXIYFX,DELIVERED,2025-06-25 10:39:12,2025-06-30 10:39:12
9000002009,1000002009,Correo Argentino,TRK-4UMK91GGXM,DELIVERED,2024-08-24 00:23:10,2024-08-29 00:23:10
9000002010,1000002010,PICKUP,,DELIVERED,2025-01-26 22:58:37,2025-01-27 22:58:37
9000002011,1000002011,Correo Argentino,TRK-WV0MQ2QN9E,DELIVERED,2025-08-22 17:40:41,2025-08-26 17:40:41
9000002012,1000002012,Correo Argentino,TRK-C5PA6WCT21,SHIPPED,2024-11-11 23:20:01,2024-11-16 23:20:01
9000002013,1000002013,PICKUP,,DELIVERED,2024-12-02 08:41:12,2024-12-03 08:41:12
9000002014,1000002014,Correo Argentino,TRK-82P4UC35ST,SHIPPED,2025-05-04 23:24:34,2025-05-08 23:24:34
9000002015,1000002015,PICKUP,,SHIPPED,2024-09-09 22:51:51,2024-09-10 22:51:51
9000002016,1000002016,Correo Argentino,TRK-QRFKIAU0KF,DELIVERED,2024-08-04 09:22:43,2024-08-09 09:22:43
9000002017,1000002017,Correo Argentino,TRK-7D1JR40406,DELIVERED,2024-01-17 06:39:03,2024-01-19 06:39:03
9000002018,1000002018,PICKUP,,SHIPPED,2024-10-03 16:33:22,2024-10-04 16:33:22
9000002019,1000002019,Correo Argentino,TRK-6YZSE6TNCE,DELIVERED,2025-01-11 01:21:51,2025-01-15 01:21:51
9000002020,1000002020,Correo Argentino,TRK-F2GUKF1S5G,DELIVERED,2024-06-17 15:20:36,2024-06-22 15:20:36
9000002021,1000002021,Correo Argentino,TRK-RAPWGUW5EP,DELIVERED,2024-05-21 19:03:31,2024-05-24 19:03:31
9000002022,1000002022,Correo Argentino,TRK-PMMZTI50RE,DELIVERED,2024-08-18 09:09:29,2024-08-22 09:09:29
9000002023,1000002023,PICKUP,,DELIVERED,2024-10-05 20:58:58,2024-10-06 20:58:58
9000002024,1000002024,Correo Argentino,TRK-SUIEK3R3UD,DELIVERED,2024-05-02 17:43:45,2024-05-06 17:43:45
9000002025,1000002025,Correo Argentino,TRK-T6USLVTK2L,DELIVERED,2024-09-03 12:01:34,2024-09-06 12:01:34
9000002026,1000002026,PICKUP,,DELIVERED,2025-08-22 15:40:17,2025-08-23 15:40:17
9000002027,1000002027,Correo Argentino,TRK-YPJGBI6HM8,DELIVERED,2025-04-12 19:57:08,2025-04-14 19:57:08
9000002028,1000002028,Correo Argentino,TRK-S9OHCWRLJ4,DELIVERED,2025-03-09 01:10:06,2025-03-15 01:10:06
9000002029,1000002029,Correo Argentino,TRK-NABQ3753EB,DELIVERED,2025-05-20 17:21:29,2025-05-24 17:21:29
9000002030,1000002030,Correo Argentino,TRK-PLDIZV5PGH,DELIVERED,2025-03-25 14:47:15,2025-03-30 14:47:15
9000002031,1000002031,Correo Argentino,TRK-ZIF29DJ9E4,DELIVERED,2024-03-28 14:45:40,2024-04-02 14:45:40
9000002032,1000002032,Correo Argentino,TRK-NZ28QWJX8V,DELIVERED,2024-04-24 14:42:42,2024-04-28 14:42:42
9000002033,1000002033,Correo Argentino,TRK-1MEYWKJETO,DELIVERED,2024-04-08 22:28:53,2024-04-12 22:28:53
9000002034,1000002034,Correo Argentino,TRK-04NBH92X6K,DELIVERED,2024-09-28 11:53:08,2024-10-02 11:53:08
9000002035,1000002035,PICKUP,,DELIVERED,2024-06-26 03:15:04,2024-06-27 03:15:04
9000002036,1000002036,Correo Argentino,TRK-Z5OM1RQ881,DELIVERED,2024-12-06 18:28:50,2024-12-11 18:28:50
9000002037,1000002037,Correo Argentino,TRK-YD7I1D7XY5,READY,2024-05-21 04:36:32,2024-05-25 04:36:32
9000002038,1000002038,Correo Argentino,TRK-CX72ZDC026,DELIVERED,2024-01-19 11:44:33,2024-01-23 11:44:33
9000002039,1000002039,PICKUP,,DELIVERED,2025-03-28 16:44:09,2025-03-29 16:44:09
9000002040,1000002040,Correo Argentino,TRK-4QVQ90Z10J,DELIVERED,2025-04-25 03:57:13,2025-04-29 03:57:13
9000002041,1000002041,Correo Argentino,TRK-WOFUV4HOAK,SHIPPED,2025-06-27 12:37:07,2025-07-01 12:37:07
9000002042,1000002042,Correo Argentino,TRK-C89L5Y4RGP,SHIPPED,2024-04-18 10:00:36,2024-04-22 10:00:36
9000002043,1000002043,Correo Argentino,TRK-90P9JPTX7W,DELIVERED,2024-03-03 04:35:22,2024-03-05 04:35:22
9000002044,1000002044,Correo Argentino,TRK-419K9Q7L3B,DELIVERED,2024-07-11 06:40:14,2024-07-15 06:40:14
9000002045,1000002045,Correo Argentino,TRK-QD885M3EQ3,SHIPPED,2024-06-01 03:48:08,2024-06-05 03:48:08
9000002046,1000002046,PICKUP,,DELIVERED,2025-05-18 07:31:18,2025-05-19 07:31:18
